"date_time","energy_(Wh)","voltage_max_(V)","voltage_min_(V)","humidity","pressure","tempC","windspeedKmph"
2019-01-01 10:00:00,314.291785351533,258.3,189.6,55,1014,27,13
2019-01-01 11:00:00,336.419359821151,257.4,223,53,1013,28,15
2019-01-01 12:00:00,341.903645956237,256,216.1,50,1013,28,16
2019-01-01 13:00:00,334.218371008967,256.9,222.6,50,1012,28,17
2019-01-01 14:00:00,301.302833058465,257.1,213.3,51,1012,28,17
2019-01-01 15:00:00,227.648172714507,257.3,221.4,51,1012,28,18
2019-01-01 16:00:00,135.393636928601,254.4,221.7,55,1012,27,18
2019-01-01 17:00:00,53.0971802926464,256,204.2,59,1012,26,17
2019-01-01 18:00:00,7.07708003150723,255,217.6,62,1012,25,17
2019-01-01 19:00:00,-0.412002756278972,252.7,209.8,66,1013,25,16
2019-01-01 20:00:00,-0.103405013679941,252.8,202,69,1013,24,15
2019-01-01 21:00:00,-0.112889954619195,253.8,220.4,72,1014,24,14
2019-01-01 22:00:00,-0.123276737759868,255.3,220.3,73,1014,24,13
2019-01-01 23:00:00,-0.0988366767909819,254.6,226.2,75,1014,23,12
2019-01-02 00:00:00,-0.130085289178607,254.9,214.4,77,1014,23,11
2019-01-02 01:00:00,-0.111234825159784,253.7,217.6,76,1014,23,10
2019-01-02 02:00:00,-0.111461121119539,254.3,215.6,76,1014,23,9
2019-01-02 03:00:00,-0.119579991062649,254.5,229.3,76,1014,23,9
2019-01-02 04:00:00,-0.11210249787716,254.5,229.5,73,1014,23,8
2019-01-02 05:00:00,9.660285478668,253.5,228.7,70,1014,24,8
2019-01-02 06:00:00,56.8380348149055,253.3,226.5,67,1014,24,8
2019-01-02 07:00:00,129.797731269243,254.9,214.7,63,1014,25,9
2019-01-02 08:00:00,198.786271001658,256.8,210.4,59,1014,26,10
2019-01-02 09:00:00,261.134015811303,258,222.2,55,1014,27,12
2019-01-02 10:00:00,296.676375749695,258.8,221.8,54,1013,27,13
2019-01-02 11:00:00,316.799272224701,257,217.3,54,1013,27,15
2019-01-02 12:00:00,324.583081703812,257.6,220.1,53,1012,28,17
2019-01-02 13:00:00,316.771392447608,259.2,216.2,54,1012,28,18
2019-01-02 14:00:00,285.701672422854,259.7,223.1,55,1012,27,19
2019-01-02 15:00:00,220.507943730076,257,222.6,56,1011,27,19
2019-01-02 16:00:00,133.532026721273,255.8,208,59,1012,27,19
2019-01-02 17:00:00,54.4328823005215,257.4,216.5,62,1012,26,18
2019-01-02 18:00:00,7.9353055165762,256.7,203.6,65,1012,25,17
2019-01-02 19:00:00,-0.423174405039331,253.2,202,68,1013,25,16
2019-01-02 20:00:00,-0.153901166670019,253.6,221.2,70,1013,24,15
2019-01-02 21:00:00,-0.137563437049541,252.8,215,73,1014,24,15
2019-01-02 22:00:00,-0.129607762944234,255.2,211.7,75,1013,24,13
2019-01-02 23:00:00,-0.143597838446411,254.8,222.7,76,1013,23,12
2019-01-03 00:00:00,-0.144468614059208,254.7,221.3,78,1013,23,10
2019-01-03 01:00:00,-0.129223964120663,254.9,227,79,1013,23,8
2019-01-03 02:00:00,-0.153909011974996,254.8,211.4,80,1013,23,6
2019-01-03 03:00:00,-0.116770505381725,254.6,195.7,81,1013,23,4
2019-01-03 04:00:00,-0.153662594605984,254.5,227.3,80,1013,23,5
2019-01-03 05:00:00,6.73954044343482,254,227.9,78,1014,23,5
2019-01-03 06:00:00,46.3790045680872,254.5,213.7,77,1014,24,5
2019-01-03 07:00:00,96.423436987335,255.4,228.3,74,1014,25,8
2019-01-03 08:00:00,182.927925586376,257.7,227.6,71,1014,25,10
2019-01-03 09:00:00,198.21190322477,257.6,217.5,69,1014,26,12
2019-01-03 10:00:00,202.959221390417,257.2,219.8,66,1014,27,13
2019-01-03 11:00:00,194.391095092176,258.4,223.3,64,1013,28,14
2019-01-03 12:00:00,230.745841837981,257.9,226.3,61,1013,28,15
2019-01-03 13:00:00,232.043062207845,258.3,225.3,62,1013,28,16
2019-01-03 14:00:00,214.674268878519,257.8,220,62,1013,28,17
2019-01-03 15:00:00,166.944613502542,256.3,220.5,63,1012,28,18
2019-01-03 16:00:00,115.851047470045,254.3,210.3,67,1013,28,18
2019-01-03 17:00:00,52.1990381129319,254.8,220.7,71,1013,27,18
2019-01-03 18:00:00,8.65576431537962,253.8,214.2,74,1014,26,18
2019-01-03 19:00:00,-0.409995087989886,253.2,205.4,77,1014,26,18
2019-01-03 20:00:00,-0.109295476416983,253.2,220.7,79,1015,25,17
2019-01-03 21:00:00,-0.132314870575221,253.2,222.4,81,1015,25,17
2019-01-03 22:00:00,-0.13766768358091,255.7,212.6,82,1015,25,16
2019-01-03 23:00:00,-0.137476717830805,256.6,220.7,82,1015,24,15
2019-01-04 00:00:00,-0.125960840326942,253.8,224.6,83,1015,24,14
2019-01-04 01:00:00,-0.135740828225523,253.4,212.9,83,1015,24,14
2019-01-04 02:00:00,-0.135521962866976,254.1,227.8,83,1015,24,14
2019-01-04 03:00:00,-0.125518094676219,255.1,219.5,82,1015,24,13
2019-01-04 04:00:00,-0.144713517911575,252.8,212.7,80,1015,24,13
2019-01-04 05:00:00,9.37908334104334,252.6,228.6,78,1016,24,13
2019-01-04 06:00:00,51.3152458384552,254.6,227.7,76,1016,24,13
2019-01-04 07:00:00,112.295575529964,256.3,209.4,72,1016,25,14
2019-01-04 08:00:00,176.294607563961,259.7,221.3,68,1016,26,15
2019-01-04 09:00:00,247.216336778855,258.6,225.5,64,1016,26,16
2019-01-04 10:00:00,303.881533425132,259.3,227.7,61,1016,27,16
2019-01-04 11:00:00,325.164883336339,258.5,219.1,58,1016,27,17
2019-01-04 12:00:00,321.541895149162,258.6,225.2,55,1015,28,17
2019-01-04 13:00:00,306.738364041935,258.7,222.8,56,1015,28,17
2019-01-04 14:00:00,273.002299037281,256.8,217.1,57,1014,28,17
2019-01-04 15:00:00,220.220788458142,255,222.8,58,1014,28,17
2019-01-04 16:00:00,135.567713143036,254.6,207.9,62,1014,27,17
2019-01-04 17:00:00,55.2364764429962,254.5,219.4,66,1015,26,16
2019-01-04 18:00:00,8.71277861365009,253.2,215.6,70,1015,26,16
2019-01-04 19:00:00,-0.405791886613288,252.3,204.7,72,1016,25,15
2019-01-04 20:00:00,-0.10640079864974,252.4,208.7,75,1016,25,15
2019-01-04 21:00:00,-0.132811702594354,254.4,207.5,78,1017,25,14
2019-01-04 22:00:00,-0.125875203754038,253.5,214.7,79,1017,24,14
2019-01-04 23:00:00,-0.110320012066301,253.7,213.2,80,1017,24,13
2019-01-05 00:00:00,-0.130439827642576,253.2,225.1,81,1017,24,13
2019-01-05 01:00:00,-0.127966993966849,253.8,226.8,81,1016,24,12
2019-01-05 02:00:00,-0.10795238787654,254.7,225,81,1016,23,11
2019-01-05 03:00:00,-0.129017406684576,254.8,221.8,82,1016,23,11
2019-01-05 04:00:00,-0.136562497545301,253.5,216.2,79,1016,24,11
2019-01-05 05:00:00,12.0599411782747,253.7,228.1,77,1016,24,11
2019-01-05 06:00:00,55.0925822062421,254.7,227.5,74,1016,24,11
2019-01-05 07:00:00,121.406174085563,256.7,221.9,71,1016,25,12
2019-01-05 08:00:00,192.830496416976,258.5,219.2,67,1016,26,13
2019-01-05 09:00:00,242.636311829827,258.9,223.2,64,1016,27,14
2019-01-05 10:00:00,266.164532370477,259.5,220.4,62,1015,27,15
2019-01-05 11:00:00,277.049983889849,259.4,225.4,60,1015,27,16
2019-01-05 12:00:00,291.97760030377,258.8,226.5,58,1014,28,17
2019-01-05 13:00:00,274.95963592893,259.3,214.5,59,1014,28,17
2019-01-05 14:00:00,247.921195047807,255.3,224.4,60,1013,28,17
2019-01-05 15:00:00,199.218225571097,254.5,214.1,61,1013,28,17
2019-01-05 16:00:00,116.970161882273,253.9,218.5,64,1013,27,16
2019-01-05 17:00:00,39.5307200542984,253.4,221.1,67,1013,26,15
2019-01-05 18:00:00,5.89454088715936,252.2,218,70,1013,25,14
2019-01-05 19:00:00,-0.362276726659292,252.6,207.8,73,1013,25,13
2019-01-05 20:00:00,-0.139526324259162,254.3,217.3,75,1014,25,13
2019-01-05 21:00:00,-0.126184371645181,254.9,219.6,77,1014,24,12
2019-01-05 22:00:00,-0.103231439749263,254.9,212.2,78,1014,24,12
2019-01-05 23:00:00,-0.130925222843798,253.3,225.4,79,1014,24,12
2019-01-06 00:00:00,-0.122781137120733,253.6,216.6,80,1014,24,12
2019-01-06 01:00:00,-0.101459994060868,254.8,218.2,80,1014,24,11
2019-01-06 02:00:00,-0.126139897596018,253.4,227.6,80,1013,24,11
2019-01-06 03:00:00,-0.12958617672371,252.6,227.5,80,1013,24,10
2019-01-06 04:00:00,-0.113301276717236,252.9,228.2,79,1014,24,10
2019-01-06 05:00:00,6.66491793927167,255.1,223.6,78,1014,24,10
2019-01-06 06:00:00,50.3513515268823,253.1,228.1,77,1014,24,10
2019-01-06 07:00:00,108.367842102212,255.5,212.6,74,1014,25,11
2019-01-06 08:00:00,188.300532517722,256.1,214.8,72,1014,26,12
2019-01-06 09:00:00,250.86765768586,258.6,225.4,70,1015,26,14
2019-01-06 10:00:00,274.757658134935,258.6,227.6,68,1014,27,15
2019-01-06 11:00:00,290.338376780668,258.3,218.1,66,1014,27,16
2019-01-06 12:00:00,289.57512843756,258.9,215.1,64,1013,28,17
2019-01-06 13:00:00,272.458446705501,257.3,210.9,64,1013,28,17
2019-01-06 14:00:00,246.292398290158,256.8,220,65,1013,27,17
2019-01-06 15:00:00,183.345106142806,256.2,222.2,65,1012,27,17
2019-01-06 16:00:00,127.669366812474,255.9,218.7,67,1013,27,16
2019-01-06 17:00:00,57.5458781686631,253.4,219.4,70,1013,26,15
2019-01-06 18:00:00,8.9966109283537,252.9,214.7,73,1013,26,14
2019-01-06 19:00:00,-0.400216080316758,251.5,217.8,75,1014,25,14
2019-01-06 20:00:00,-0.114484268468184,252.6,218.5,77,1015,25,14
2019-01-06 21:00:00,-0.11519214602999,254.9,220.6,80,1015,24,13
2019-01-06 22:00:00,-0.129752789800183,254.6,211.2,81,1015,24,14
2019-01-06 23:00:00,-0.124114532091937,255.5,212,81,1015,24,14
2019-01-07 00:00:00,-0.110517032644381,255.4,228,82,1015,24,14
2019-01-07 01:00:00,-0.125532373275741,253.4,227.2,82,1015,24,15
2019-01-07 02:00:00,-0.125608263939809,253.5,220.4,82,1015,24,15
2019-01-07 03:00:00,-0.110039276566231,253.6,226.9,82,1015,23,15
2019-01-07 04:00:00,-0.131277673737533,255,228.6,80,1015,24,16
2019-01-07 05:00:00,4.41216218321745,252.9,226.4,78,1016,24,16
2019-01-07 06:00:00,30.5962353671566,253.1,217,76,1016,24,17
2019-01-07 07:00:00,66.5849817701064,254.9,221.7,73,1016,25,17
2019-01-07 08:00:00,123.569633052739,256.7,222.4,70,1016,25,18
2019-01-07 09:00:00,188.955869579127,260.2,213.8,67,1017,26,18
2019-01-07 10:00:00,231.150956402448,258.4,225.2,65,1016,26,19
2019-01-07 11:00:00,255.592966053238,260.8,212.8,63,1016,27,20
2019-01-07 12:00:00,234.48676210693,257.8,226.8,61,1015,27,21
2019-01-07 13:00:00,162.960780219559,255,223.6,63,1015,27,20
2019-01-07 14:00:00,111.985761881451,255.2,215,64,1015,27,20
2019-01-07 15:00:00,76.5796962619908,253.8,226.7,65,1015,27,19
2019-01-07 16:00:00,55.0866304788682,255.7,223,67,1015,26,18
2019-01-07 17:00:00,28.6951661529463,252.7,209.6,70,1015,26,18
2019-01-07 18:00:00,3.72801699913611,253.8,216.1,72,1015,25,17
2019-01-07 19:00:00,-0.30139995705682,252.5,217.6,73,1015,25,16
2019-01-07 20:00:00,-0.135419484664279,259,221.6,75,1016,25,16
2019-01-07 21:00:00,-0.122345769776303,253.9,222.9,76,1016,24,16
2019-01-07 22:00:00,-0.105327279200028,254.7,226.3,76,1016,24,16
2019-01-07 23:00:00,-0.134681821291614,254.2,222.3,76,1016,24,16
2019-01-08 00:00:00,-0.123790165632462,254.6,224.7,77,1015,24,16
2019-01-08 01:00:00,-0.102512222792878,254.6,228.2,77,1015,24,16
2019-01-08 02:00:00,-0.13019402286838,255.3,230.1,77,1015,24,16
2019-01-08 03:00:00,-0.12177361050007,255.1,227.3,77,1015,24,15
2019-01-08 04:00:00,-0.116713347408344,255,229,77,1015,24,16
2019-01-08 05:00:00,2.85592838186719,253.2,226.4,76,1015,24,16
2019-01-08 06:00:00,22.7164616907677,253,224.5,76,1015,24,17
2019-01-08 07:00:00,56.3919145437491,254.2,212.2,74,1015,25,17
2019-01-08 08:00:00,98.4761633462916,254.5,218,72,1015,25,17
2019-01-08 09:00:00,147.379582629095,257.1,226.8,70,1016,25,17
2019-01-08 10:00:00,198.125414588482,257.2,218.2,68,1015,26,17
2019-01-08 11:00:00,219.595851059611,258.3,226.8,65,1015,26,18
2019-01-08 12:00:00,223.270184394066,258.5,226.7,63,1015,27,18
2019-01-08 13:00:00,201.374815161211,257.5,219.3,62,1014,27,18
2019-01-08 14:00:00,200.725565558312,255.6,221.9,61,1014,27,17
2019-01-08 15:00:00,155.136903938545,254.2,225.9,61,1014,27,17
2019-01-08 16:00:00,99.7823737514152,254.5,215.2,64,1014,27,16
2019-01-08 17:00:00,36.4279041140855,257,217.7,67,1014,26,15
2019-01-08 18:00:00,2.85381217721766,254.8,218.2,70,1014,26,14
2019-01-08 19:00:00,-0.347277356159573,254.7,209.9,72,1014,25,14
2019-01-08 20:00:00,-0.116240078845343,255.9,200.1,74,1014,25,14
2019-01-08 21:00:00,-0.113157385144622,255.3,223,76,1014,25,13
2019-01-08 22:00:00,-0.130786920543616,255.4,223.4,77,1014,24,14
2019-01-08 23:00:00,-0.105604624952592,256.1,220.8,78,1014,24,15
2019-01-09 00:00:00,-0.123985491542,256.1,228.5,78,1013,24,15
2019-01-09 01:00:00,-0.123617238367397,254.6,221.4,79,1013,24,15
2019-01-09 02:00:00,-0.101246951388889,252.7,226.6,79,1013,24,14
2019-01-09 03:00:00,-0.127169998774407,253.4,228.9,79,1013,24,14
2019-01-09 04:00:00,-0.123745957422838,254.5,214.4,79,1013,24,12
2019-01-09 05:00:00,9.09370140877406,255.5,227.4,78,1013,24,11
2019-01-09 06:00:00,50.7361887612112,255.9,225.1,78,1013,24,10
2019-01-09 07:00:00,84.9164692918106,256,206.1,74,1014,25,10
2019-01-09 08:00:00,116.283936664972,256.1,225.7,71,1014,26,10
2019-01-09 09:00:00,146.245469553412,257.2,215.8,67,1014,27,9
2019-01-09 10:00:00,151.311895284099,257.4,212.3,65,1014,27,10
2019-01-09 11:00:00,163.350701861005,260.1,211.8,63,1013,28,11
2019-01-09 12:00:00,187.705612621714,259.8,210.6,60,1013,28,12
2019-01-09 13:00:00,165.748249806332,255.7,214.2,62,1013,28,13
2019-01-09 14:00:00,155.208460222317,257.1,210.2,64,1013,28,14
2019-01-09 15:00:00,117.52213291932,254.6,218.4,65,1012,28,15
2019-01-09 16:00:00,73.0672331100892,254.3,207.7,68,1012,27,14
2019-01-09 17:00:00,33.0244650227408,255.1,205.4,71,1013,26,14
2019-01-09 18:00:00,4.1003916811498,254.5,205.5,74,1013,26,13
2019-01-09 19:00:00,-0.331084050626386,253.5,208.3,75,1013,26,12
2019-01-09 20:00:00,-0.110261778894508,254.1,208.3,76,1014,25,12
2019-01-09 21:00:00,-0.122399052809383,254.3,205.9,78,1014,25,11
2019-01-09 22:00:00,-0.109707860773985,255.6,217.1,78,1014,25,10
2019-01-09 23:00:00,-0.114245295450555,254,209.2,79,1014,25,9
2019-01-10 00:00:00,-0.130664921878073,253.5,229.5,80,1014,25,8
2019-01-10 01:00:00,-0.105187926729527,254.8,228.1,80,1014,25,8
2019-01-10 02:00:00,-0.125156542293214,255.3,212,80,1014,24,8
2019-01-10 03:00:00,-0.124546711467552,255.4,213.5,80,1014,24,8
2019-01-10 04:00:00,-0.103757256603807,253.5,226.1,78,1014,25,7
2019-01-10 05:00:00,2.18661868259236,254.8,223,76,1015,25,7
2019-01-10 06:00:00,24.2537302463935,258.8,224.4,74,1015,25,6
2019-01-10 07:00:00,72.684410477186,258.4,226.7,70,1015,26,8
2019-01-10 08:00:00,141.090249926131,258.7,225.9,66,1015,27,9
2019-01-10 09:00:00,178.672516101514,258.8,223.1,62,1016,28,10
2019-01-10 10:00:00,195.417329604848,257.5,227.4,60,1016,28,11
2019-01-10 11:00:00,221.50539375531,258.3,225,59,1015,28,12
2019-01-10 12:00:00,214.402327337839,258.7,227.8,57,1015,29,13
2019-01-10 13:00:00,217.78240530534,262.1,220.6,58,1015,28,14
2019-01-10 14:00:00,222.906925224696,260.5,218.6,59,1015,28,15
2019-01-10 15:00:00,196.30634250059,256.3,226.7,59,1014,28,16
2019-01-10 16:00:00,122.537455288841,253.9,209,62,1015,27,16
2019-01-10 17:00:00,51.3422638098925,257.5,216.6,65,1015,27,15
2019-01-10 18:00:00,7.31107284807206,256.3,203.6,67,1015,26,15
2019-01-10 19:00:00,-0.416977836793185,253.9,219.9,69,1016,26,14
2019-01-10 20:00:00,-0.114523095578733,253.8,216.6,71,1016,25,14
2019-01-10 21:00:00,-0.106349783795126,255.2,210.8,74,1017,25,13
2019-01-10 22:00:00,-0.129864744066934,255.3,223.1,74,1017,25,13
2019-01-10 23:00:00,-0.115110218706065,254.4,226.7,75,1017,24,12
2019-01-11 00:00:00,-0.118734188239219,255.1,223.3,76,1017,24,12
2019-01-11 01:00:00,-0.12916533426043,254.7,229.4,76,1017,24,12
2019-01-11 02:00:00,-0.104955124754179,255,228.4,77,1017,24,12
2019-01-11 03:00:00,-0.130356870545372,254.7,229.9,77,1017,24,13
2019-01-11 04:00:00,-0.133700971713022,254.9,226.9,75,1017,24,13
2019-01-11 05:00:00,6.29737560719904,255,228.3,74,1018,24,14
2019-01-11 06:00:00,44.9030508512115,254.7,225.6,72,1018,25,14
2019-01-11 07:00:00,111.495566684845,256.2,220.2,69,1018,25,15
2019-01-11 08:00:00,181.946265271843,258,212,66,1018,26,16
2019-01-11 09:00:00,232.597800956504,258,208.6,63,1018,26,17
2019-01-11 10:00:00,268.579134629093,259.6,223.1,61,1018,27,18
2019-01-11 11:00:00,288.647196473039,257.9,213.4,59,1018,27,19
2019-01-11 12:00:00,304.031468726763,257.4,213.4,58,1017,28,19
2019-01-11 13:00:00,299.323175271323,259.8,222.2,58,1017,28,19
2019-01-11 14:00:00,281.972704851038,257.2,225.7,58,1017,28,19
2019-01-11 15:00:00,225.673874013025,257.2,213.4,58,1017,27,19
2019-01-11 16:00:00,135.148133839314,255.6,213.4,61,1017,27,19
2019-01-11 17:00:00,55.7549835436561,256,215.9,65,1017,26,18
2019-01-11 18:00:00,8.83211964568057,254.6,221.3,68,1017,25,17
2019-01-11 19:00:00,-0.392680600003512,255.1,209.7,70,1018,25,16
2019-01-11 20:00:00,-0.127034710942548,254.3,212.4,72,1018,24,16
2019-01-11 21:00:00,-0.123078515427026,254.8,208.7,74,1018,24,15
2019-01-11 22:00:00,-0.111514478710142,254.2,226.3,75,1018,24,14
2019-01-11 23:00:00,-0.132107075502712,257.1,209.2,75,1018,24,14
2019-01-12 00:00:00,-0.110545994116098,253.5,210.5,75,1018,23,13
2019-01-12 01:00:00,-0.127346616596096,254.8,213.6,75,1018,23,12
2019-01-12 02:00:00,-0.129333448935946,255,220.8,74,1018,23,12
2019-01-12 03:00:00,-0.107584177881374,255.1,230.1,74,1018,23,11
2019-01-12 04:00:00,-0.135794139117151,253.9,230.3,72,1018,23,12
2019-01-12 05:00:00,7.17593869121892,253.8,212.1,71,1018,23,12
2019-01-12 06:00:00,53.8339403978649,253.8,229.4,69,1018,24,13
2019-01-12 07:00:00,128.707355863627,256.6,223.3,65,1018,24,13
2019-01-12 08:00:00,198.517197812409,258.3,216.7,62,1018,25,14
2019-01-12 09:00:00,263.534955842132,259.7,219.7,58,1018,26,14
2019-01-12 10:00:00,300.282768223899,259.9,216.8,56,1017,27,15
2019-01-12 11:00:00,326.897570255381,260.2,218.4,54,1017,27,16
2019-01-12 12:00:00,334.604881196471,258.2,224.9,52,1017,28,17
2019-01-12 13:00:00,334.746769767829,257.5,227.3,53,1016,28,18
2019-01-12 14:00:00,301.211631937756,257.9,224.7,54,1016,28,18
2019-01-12 15:00:00,236.256324297261,256.6,211.4,55,1016,28,18
2019-01-12 16:00:00,143.226808314646,256.4,215.6,59,1016,27,17
2019-01-12 17:00:00,57.8909087163664,255.5,211.5,63,1016,26,16
2019-01-12 18:00:00,9.12646420839303,253.9,215.5,67,1016,26,15
2019-01-12 19:00:00,-0.428520956947956,254.8,212,69,1016,25,14
2019-01-12 20:00:00,-0.13322372840111,255.3,209,72,1017,25,13
2019-01-12 21:00:00,-0.10285762912277,254.2,222.3,75,1017,24,12
2019-01-12 22:00:00,-0.107749770783864,253.7,223.9,75,1017,24,12
2019-01-12 23:00:00,-0.104788928783888,253.7,208.6,76,1017,24,11
2019-01-13 00:00:00,-0.152523604015662,254.9,222,76,1017,24,10
2019-01-13 01:00:00,-0.103782714278691,255.2,208.2,76,1017,23,10
2019-01-13 02:00:00,-0.133010228878705,253.7,229.1,76,1016,23,10
2019-01-13 03:00:00,-0.104265544495365,253.1,212.7,76,1016,23,10
2019-01-13 04:00:00,-0.111298111583439,254.8,227.4,75,1016,24,11
2019-01-13 05:00:00,6.47866337754074,255,224.9,73,1016,24,12
2019-01-13 06:00:00,50.9362270446657,254.6,228.7,71,1017,24,13
2019-01-13 07:00:00,121.939750846739,255.9,226.3,68,1017,25,14
2019-01-13 08:00:00,191.997735134799,257.5,226.7,65,1017,26,16
2019-01-13 09:00:00,249.419089226459,259.2,224.6,62,1017,27,17
2019-01-13 10:00:00,266.992432947198,259.4,207.4,61,1017,27,18
2019-01-13 11:00:00,294.719012629578,259.5,212,59,1016,28,19
2019-01-13 12:00:00,302.062179429732,258.8,216.9,57,1016,28,21
2019-01-13 13:00:00,300.619584380977,257.2,211,58,1016,28,21
2019-01-13 14:00:00,283.687439213589,258,218,59,1016,28,21
2019-01-13 15:00:00,228.609146452128,256.2,213.2,59,1015,28,22
2019-01-13 16:00:00,143.207146567218,255.8,208.9,62,1016,27,21
2019-01-13 17:00:00,59.2882643645596,254,216.8,65,1016,26,21
2019-01-13 18:00:00,9.3540169926359,254.8,217.1,68,1016,26,20
2019-01-13 19:00:00,-0.426302366427869,254.2,218.8,69,1016,25,20
2019-01-13 20:00:00,-0.151877209399143,256.6,220.2,71,1017,25,19
2019-01-13 21:00:00,-0.131750439759798,254.8,212.7,73,1017,24,19
2019-01-13 22:00:00,-0.147015671960598,254.3,221.7,73,1017,24,19
2019-01-13 23:00:00,-0.141698112212038,253.8,226.7,74,1017,24,19
2019-01-14 00:00:00,-0.138817072608512,254.3,225.6,74,1017,24,19
2019-01-14 01:00:00,-0.147733397597977,252.9,229.4,75,1017,24,18
2019-01-14 02:00:00,-0.127301686994311,253.2,226.4,76,1017,24,18
2019-01-14 03:00:00,-0.152964203908555,254.1,229.2,76,1017,24,18
2019-01-14 04:00:00,-0.129646131352718,254.4,226.8,75,1017,24,18
2019-01-14 05:00:00,5.89339215454593,254.4,220.4,75,1017,24,18
2019-01-14 06:00:00,48.4130224556082,253.4,226.7,74,1017,24,19
2019-01-14 07:00:00,120.673584820305,258.6,224.6,71,1017,25,19
2019-01-14 08:00:00,197.157750402574,258.8,225.7,67,1017,26,19
2019-01-14 09:00:00,239.26911521309,257.5,214.9,64,1017,27,20
2019-01-14 10:00:00,282.057327486856,259,207.7,62,1017,27,20
2019-01-14 11:00:00,308.925356386534,257.9,215.7,61,1016,28,21
2019-01-14 12:00:00,328.984863967067,257.5,216.3,59,1016,28,21
2019-01-14 13:00:00,322.525471636374,260.1,212.1,60,1016,28,21
2019-01-14 14:00:00,287.661654645247,257.8,226.4,61,1015,28,21
2019-01-14 15:00:00,217.585958805945,256.1,206.1,62,1015,28,21
2019-01-14 16:00:00,127.043233817655,254.2,214.4,65,1015,27,20
2019-01-14 17:00:00,52.8520610459159,257.5,206,68,1015,26,18
2019-01-14 18:00:00,8.48181976900723,257.4,209.4,71,1016,26,17
2019-01-14 19:00:00,-0.429269235480117,253.6,216.7,73,1016,25,16
2019-01-14 20:00:00,-0.110307383789858,253,218.6,75,1016,25,15
2019-01-14 21:00:00,-0.138410209935622,254.1,221.2,78,1017,24,13
2019-01-14 22:00:00,-0.108276297188861,256.3,223.6,78,1017,24,12
2019-01-14 23:00:00,-0.141942526789226,253.8,224.7,79,1017,24,11
2019-01-15 00:00:00,-0.109737751209791,254.6,227,79,1016,24,10
2019-01-15 01:00:00,-0.13692809761378,254.9,226.1,79,1016,24,9
2019-01-15 02:00:00,-0.109885786741466,253.7,227.6,79,1016,23,9
2019-01-15 03:00:00,-0.135148494537505,253.2,218.1,79,1016,23,8
2019-01-15 04:00:00,-0.122177261457016,251.9,228.6,77,1016,24,8
2019-01-15 05:00:00,5.82104062769876,252.7,226.8,75,1016,24,8
2019-01-15 06:00:00,47.4270872008358,253,226.3,72,1016,24,8
2019-01-15 07:00:00,113.645658887049,255.9,225.9,68,1016,25,8
2019-01-15 08:00:00,173.899036599731,256.7,226.9,64,1016,26,9
2019-01-15 09:00:00,233.610094685628,257.9,226.6,60,1016,27,10
2019-01-15 10:00:00,275.307515569253,258.2,226.5,58,1016,28,12
2019-01-15 11:00:00,306.201316054811,257.8,226.6,55,1015,28,14
2019-01-15 12:00:00,323.20356294528,260.2,223.4,53,1015,29,15
2019-01-15 13:00:00,317.893369103053,258.5,225,54,1014,29,17
2019-01-15 14:00:00,287.946916105324,255.6,224.7,56,1014,28,18
2019-01-15 15:00:00,228.351962780735,255.7,221.4,57,1013,28,19
2019-01-15 16:00:00,139.567352613109,254.2,218.1,60,1013,27,18
2019-01-15 17:00:00,56.1688505376756,255.4,210,63,1013,27,17
2019-01-15 18:00:00,8.17527088729281,256.2,204.9,66,1014,26,17
2019-01-15 19:00:00,-0.411881267135483,254.5,214.4,68,1014,25,15
2019-01-15 20:00:00,-0.0998387021456665,254.7,206.8,71,1014,25,14
2019-01-15 21:00:00,-0.130753936953926,255.2,223.7,73,1015,24,12
2019-01-15 22:00:00,-0.10239527753898,255.3,210.4,74,1015,24,11
2019-01-15 23:00:00,-0.138549660621225,254,219.5,75,1015,24,9
2019-01-16 00:00:00,-0.104381031977806,254.7,223.6,76,1015,24,8
2019-01-16 01:00:00,-0.132649878264152,254.5,212.4,76,1014,24,6
2019-01-16 02:00:00,-0.104714261639626,253.6,228.7,77,1014,23,5
2019-01-16 03:00:00,-0.13483428299094,254.1,222.5,78,1014,23,4
2019-01-16 04:00:00,-0.108389955300955,254,228.5,76,1014,24,4
2019-01-16 05:00:00,6.19905010713408,255.1,215.1,74,1014,24,4
2019-01-16 06:00:00,50.8362366279007,255.3,214.7,72,1014,24,3
2019-01-16 07:00:00,127.654129545761,256.9,220.6,66,1014,26,4
2019-01-16 08:00:00,216.402766561769,257.3,220.9,61,1015,27,4
2019-01-16 09:00:00,289.748854037548,257.1,225.3,55,1015,28,5
2019-01-16 10:00:00,328.516071555162,256.7,217.1,53,1014,29,8
2019-01-16 11:00:00,343.044864685645,259,216.9,50,1014,29,11
2019-01-16 12:00:00,347.946428837538,258.9,215.7,48,1013,30,14
2019-01-16 13:00:00,340.126821752503,258.9,217.3,50,1013,30,16
2019-01-16 14:00:00,305.583539393766,257,223.4,53,1012,29,18
2019-01-16 15:00:00,238.925576643579,256,219.5,55,1011,29,21
2019-01-16 16:00:00,144.176791159324,256,218,60,1012,28,21
2019-01-16 17:00:00,57.9287558330752,255.2,215.7,66,1012,27,21
2019-01-16 18:00:00,7.45282662789718,256.1,215,71,1012,26,21
2019-01-16 19:00:00,-0.38880138423058,252.3,195.1,74,1012,26,19
